seq,sido_cd,sido_nm,gugun_cd,gugun_nm,code_order,view_yn,store_num,sido,gugun,address,new_img_nm,p_pro_seq,p_view_yn,p_sido_cd,p_gugun_cd,p_store_nm,p_theme_cd,p_wireless_yn,p_smoking_yn,p_book_yn,p_music_yn,p_terrace_yn,p_table_yn,p_takeout_yn,p_parking_yn,p_dollar_assent,p_card_recharge,p_subway_yn,stb_store_file_renew,stb_store_theme_renew,stb_store_time_renew,stb_store_lsm,s_code,s_name,tel,dlvry_call_cntr_phno,fax,sido_code,sido_name,gugun_code,gugun_name,addr,park_info,new_state,theme_state,new_bool,search_text,ins_lat,ins_lng,in_distance,out_distance,all_search_cnt,addr_search_cnt,store_search_cnt,rowCount,store_nm,store_cd,s_biz_code,new_icon,set_user,favorites,map_desc,notice,defaultimage,etcimage,in_biz_cd,in_store_cd,in_favorites,in_user_id,in_biz_cds,in_biz_arr,in_biz_arrdata,in_scodes,in_scode_arr,in_scode_arrdata,disp,set_date,hlytag,hlytag_msg,vSal,istart,iend,open_dt,gold_card,ip_lat,ip_long,espresso,new_store,premiere_food,doro_address,cold_blew,my_siren_order_store_yn,whcroad_yn,skuNo,skuName,skuImgUrl,stock_count,store_area_name,store_area_code,is_open,ev_open_yn,option,gift_stock_yn,lat,lot,t20,t04,t03,t01,t12,t09,t06,t10,p10,p50,p20,p60,p30,p70,p40,p80,t22,t21,p90,p01,t05,t30,t36,t27,t29,t43,t48,z9999,t64,t66,p02
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,134,이대ECC,1522-3232,,02-362-6884,01,서울,0111,서대문구,서울특별시 서대문구 대현동 11-1 이화여자대학교 B415호,,N,T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@T51@T52@T56@T57@T64@T65@T69@@P20@T09,0,,,,0,2.82,-1,-1,-1,30,,0,9440,N,,0,,,/upload/store/2022/03/[9440]_20220323122041_b98dj.jpg,,,,,,0,,,0,,,,,,,,1,60,20080430,0,,,,,,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,,N,WHCROAD,,,,0,,A01,,,,,37.561631,126.94735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,453,연대동문,1522-3232,,02-393-8450,01,서울,0111,서대문구,서울특별시 서대문구 대신동 115번지,,Y,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T52@T56@T57@T64@T65@T69@P20@P90,0,,,,0,2.85,-1,-1,-1,30,,0,9650,N,,0,,,/upload/store/2025/01/[9650]_20250119094911_fpu19.jpg,,,,,,0,,,0,,,,,,,,1,60,20111130,0,,,,,,서울특별시 서대문구 성산로 565 (대신동),,N,WHCROAD,,,,0,,A01,,,,,37.56648507,126.9463253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1335,마포경찰서후문,1522-3232,,02-392-3556,01,서울,0110,마포구,서울특별시 마포구 아현동 618-19 마포 센텀 슬로우스퀘어,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@@T43@T52@T55@T56@T57@T65@T69@T71@T09,0,,,,0,2.85,-1,-1,-1,30,,0,3555,N,,0,,,/upload/store/2018/02/[3555]_20180211010157_ntdzz.JPG,,,,,,0,,,0,,,,,,,,1,60,20180126,0,,,,,,서울특별시 마포구 마포대로 173-14 (아현동),,N,WHCROAD,,,,0,,A01,,,,,37.550800,126.953432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,434,동숭로아트,1522-3232,,02-747-8430,01,서울,0118,종로구,서울특별시 종로구 동숭동 30번지,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@T52@T56@T57@T65@T69@P90,0,,,,0,2.86,-1,-1,-1,30,,0,9630,N,,0,,,/upload/store/2020/02/[9630]_20200228011025_6sfz2.jpg,,,,,,0,,,0,,,,,,,,1,60,20110907,0,,,,,,서울특별시 종로구 동숭길 110 (동숭동),,N,WHCROAD,,,,0,,A01,,,,,37.582969,127.003876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,149,이대,1522-3232,,02-364-2037,01,서울,0111,서대문구,서울특별시 서대문구 대현동 54-4,,N,@T08@@@@T34@@@@T56@T57@@@@@@T65@T69@P20@P80,0,,,,0,3.03,-1,-1,-1,30,,0,9100,N,,0,,,/upload/store/2024/09/[9100]_20240924070852_z0s5x.jpg,,,,,,0,,,0,,,,,,,,1,60,19990727,0,,,,,,서울특별시 서대문구 이화여대길 34 (대현동),,N,,,,,0,,A01,,,,,37.55848315,126.9459643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2067,이대역,1522-3232,,02-313-4378,01,서울,0111,서대문구,서울특별시 서대문구 대현동 45-8 유인빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T51@T56@T57@T64@T65@T69@T71@P20@P80,0,,,,0,3.05,-1,-1,-1,30,,0,4377,N,,0,,,/upload/store/2022/12/[4377]_20221210053237_6qoz6.jpg,,,,,,0,,,0,,,,,,,,1,60,20221213,0,,,,,,서울특별시 서대문구 신촌로 183 (대현동),,N,WHCROAD,,,,0,,A01,,,,,37.55702459539767,126.94630659955032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,883,약수역,1522-3232,,02-2236-8862,01,서울,0119,중구,서울특별시 중구 신당동 374-27,,Y,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T51@T52@T56@T57@T64@T65@T69@P80@P90,0,,,,0,3.1,-1,-1,-1,30,,0,3062,N,,0,,,/upload/store/2022/07/[3062]_20220719082518_wrpak.jpg,,,,,,0,,,0,,,,,,,,1,60,20150122,0,,,,,,서울특별시 중구 다산로 129 (신당동),,N,WHCROAD,,,,0,,A01,,,,,37.555437,127.0107253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,678,신당역,1522-3232,,02-2231-8669,01,서울,0119,중구,서울특별시 중구 흥인동 132번지 1층,,Y,Z9999@@T05@T08@T16@T17@T20@T30@T32@@T36@@@T43@T52@T56@T57@T65@T69@T71@P80@P90,0,,,,0,3.15,-1,-1,-1,30,,0,9869,N,,0,,,/upload/store/2019/03/[9869]_20190321090412_g3sfg.jpg,,,,,,0,,,0,,,,,,,,1,60,20131022,0,,,,,,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",,N,WHCROAD,,,,0,,A01,,,,,37.5654033985295,127.014352404697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1990,경리단길,1522-3232,,02-790-4233,01,서울,0124,용산구,서울특별시 용산구 이태원동 658,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T43@T51@T52@@T56@T57@T64@T65@T69@T71@P90,0,,,,0,3.24,-1,-1,-1,30,,0,4232,N,,0,,,/upload/store/2022/06/[4232]_20220614020213_05w1v.jpg,,,,,,0,,,0,,,,,,,,1,60,20220616,0,,,,,,서울특별시 용산구 회나무로 3 (이태원동),,N,,,,,0,,A01,,,,,37.53854,126.98737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2241,동호로,1522-3232,,02-2254-4719,01,서울,0119,중구,서울특별시 중구 신당동 372-3,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T51@T52@T56@T57@T65@T69@T71@P80@P90,0,,,,0,3.24,-1,-1,-1,30,,0,4503,N,,0,,,/upload/store/2024/03/[4503]_20240307073244_nltq0.jpg,,,,,,0,,,0,,,,,,,,1,60,20240307,0,,,,,,서울특별시 중구 동호로 171 (신당동),,N,,,,,0,,A01,,,,,37.553478403261,127.011305155237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1323,공덕,1522-3232,,02-716-3427,01,서울,0110,마포구,서울특별시 마포구 공덕동 254-8 동방빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T52@T56@T57@T64@T65@T69@P80@T09,0,,,,0,3.25,-1,-1,-1,30,,0,3426,N,,0,,,/upload/store/2020/04/[3426]_20200428115538_djg0v.jpg,,,,,,0,,,0,,,,,,,,1,60,20180116,0,,,,,,서울특별시 마포구 마포대로 130 (공덕동),,N,WHCROAD,,,,0,,A01,,,,,37.545913,126.952956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1673,용산리첸시아,1522-3232,,02-702-3892,01,서울,0124,용산구,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T52@T56@T57@T64@T65@T69@P80@P90@T09,0,,,,0,3.32,-1,-1,-1,30,,0,3891,N,,0,,,/upload/store/2022/10/[3891]_20221017014340_o7mrs.JPG,,,,,,0,,,0,,,,,,,,1,60,20200715,0,,,,,,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",,N,,,,,0,,A01,,,,,37.538356807073306,126.9672409635899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1096,신당역사거리,1522-3232,,02-2253-3319,01,서울,0119,중구,서울특별시 중구 흥인동 86 KT 동대문지사,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@@T36@@T43@T52@T56@T57@T65@T69@T71@P80@P90@T09,0,,,,0,3.33,-1,-1,-1,30,,0,3316,N,,0,,,/upload/store/2024/09/[3316]_20240928125637_979dt.jpg,,,,,,0,,,0,,,,,,,,1,60,20160728,0,,,,,,서울특별시 중구 다산로 258 (흥인동),,N,WHCROAD,,,,0,,A01,,,,,37.565807,127.01643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,141,연세종합관,1522-3232,,02-2227-8299,01,서울,0111,서대문구,서울특별시 서대문구 신촌동 134번지 성산로 250 연세세브란스 종합관,,N,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@T36@@T52@T56@T57@T65@T69@P70@T09,0,,,,0,3.36,-1,-1,-1,30,,0,9444,N,,0,,,/upload/store/2025/01/[9444]_20250119024325_4fsaw.jpg,,,,,,0,,,0,,,,,,,,1,60,20080430,0,,,,,,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",,N,WHCROAD,,,,0,,A01,,,,,37.561468543,126.941119654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,466,한성대입구역,1522-3232,,02-747-8455,01,서울,0113,성북구,서울특별시 성북구 성북동1가 35-1번지,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@@T43@T51@T52@@T56@T57@T63@T64@T65@T69@T71@P80@T09,0,,,,0,3.38,-1,-1,-1,30,,0,9655,N,,0,,,/upload/store/2025/12/9655_20251225124052_5smsc.jpg,,,,,,0,,,0,,,,,,,,1,60,20111230,0,,,,,,서울특별시 성북구 성북로 11 (성북동1가),,N,WHCROAD,,,,0,,A01,,,,,37.5890412145186,127.004897965888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1572,효창공원앞역,1522-3232,,02-3272-3838,01,서울,0124,용산구,서울특별시 용산구 효창동 13-2 용산 롯데캐슬 센터포레,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T52@T57@T65@T69@T71@P80@P90,0,,,,0,3.38,-1,-1,-1,30,,0,3837,N,,0,,,/upload/store/2022/08/[3837]_20220820035740_igqdx.jpg,,,,,,0,,,0,,,,,,,,1,60,20191115,0,,,,,,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",,N,WHCROAD,,,,0,,A01,,,,,37.53896610475044,126.96339365009875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,472,마포이마트,1522-3232,,02-703-8467,01,서울,0110,마포구,서울특별시 마포구 신공덕동 173,,Y,Z9999@T05@T08@T16@T17@T20@T30@T32@T36@@@T43@@T57@T64@T65@T69@T71@P40@P80@P90@T09,0,,,,0,3.51,-1,-1,-1,30,,0,9667,N,,0,,,/upload/store/2020/03/[9667]_20200318044327_0f8u3.jpg,,,,,,0,,,0,,,,,,,,1,60,20120110,0,,,,,,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트,,N,WHCROAD,,,,0,,A01,,,,,37.542421,126.953341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,726,삼선교,1522-3232,,02-766-8714,01,서울,0113,성북구,서울특별시 성북구 동소문동2가 11번지외 1필지 중 가호 1~2층,,Y,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@T43@T52@@T57@T65@T69@T71@P20@P80,0,,,,0,3.51,-1,-1,-1,30,,0,9914,N,,0,,,/upload/store/2015/07/[9914]_20150730101350812.jpg,,,,,,0,,,0,,,,,,,,1,60,20140127,0,,,,,,서울특별시 성북구 동소문로 10 (동소문동2가),,N,WHCROAD,,,,0,,A01,,,,,37.588696,127.00732070000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1555,서강대프라자,1522-3232,,02-702-3805,01,서울,0110,마포구,"서울특별시 마포구 신수동 1-1 서강대학교 지하캠퍼스 지하1층 104, 105-1호",,,T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T43@T52@@T56@T57@T65@T69@T71@P20@P90,0,,,,0,3.59,-1,-1,-1,30,,0,3804,N,,0,,,/upload/store/2019/10/[3804]_20191015120806_ez3lc.jpg,,,,,,0,,,0,,,,,,,,1,60,20191016,0,,,,,,서울특별시 마포구 백범로 35 (신수동),,N,WHCROAD,,,,0,,A01,,,,,37.55102696988243,126.94313374835715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,993,연세백양로,1522-3232,,02-362-8977,01,서울,0111,서대문구,서울특별시 서대문구 신촌동 134 연세대학교,,,T05@T08@T16@T17@T20@T21@T22@T30@T32@T34@@@T36@T52@T56@T57@T65@T69@P20@T09,0,,,,0,3.66,-1,-1,-1,30,,0,3177,N,,0,,,/upload/store/2017/07/[3177]_20170719101530_v9liq.JPG,,,,,,0,,,0,,,,,,,,1,60,20151007,0,,,,,,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,,N,WHCROAD,,,,0,,A01,,,,,37.562874457,126.937440049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,949,공덕오거리,1522-3232,,02-701-8933,01,서울,0110,마포구,서울특별시 마포구 도화동 22 창강빌딩,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@@T51@T52@T56@T57@T64@T65@T69@P80@P90,0,,,,0,3.67,-1,-1,-1,30,,0,3133,N,,0,,,/upload/store/2022/12/[3133]_20221215024427_g9w60.jpg,,,,,,0,,,0,,,,,,,,1,60,20150714,0,,,,,,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩,,N,WHCROAD,,,,0,,A01,,,,,37.5424641,126.95057730000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2519,연세암병원,1522-3232,,--,01,서울,0111,서대문구,서울특별시 서대문구 신촌동 134 세브란스병원 암센터,,,T05@T17@T20@T30@T32@T34@T51@T56@T57@T63@T69@P20@P70,0,,,,0,3.7,-1,-1,-1,30,,0,4748,N,,0,,,/upload/store/2026/02/4748_20260203093921_g0i47.jpg,,,,,,0,,,0,,,,,,,,1,60,20260202,0,,,,,,서울특별시 서대문구 연세로 50-1 (신촌동),,N,,,,,0,,A01,,,,,37.56046655095749,126.93745338050667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,353,신촌명물거리,1522-3232,,--,01,서울,0111,서대문구,서울특별시 서대문구 창천동 13-19 번지 1-5층,,N,T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T43@T52@@T56@T57@T65@T69@T71@P20,0,,,,0,3.71,-1,-1,-1,30,,0,9530,N,,0,,,/upload/store/2021/05/[9530]_20210507103503_gofux.jpg,,,,,,0,,,0,,,,,,,,1,60,20101126,0,,,,,,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)",,N,WHCROAD,,,,0,,A01,,,,,37.557768434,126.938154503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1123,마포염리,1522-3232,,02-3272-3332,01,서울,0110,마포구,서울특별시 마포구 염리동 168-9 국민건강보험공단,,,Z9999@T05@T08@T16@T17@T20@@T30@T32@T34@@T36@T51@T52@T56@T57@T64@T65@T69@P80@T09,0,,,,0,3.74,-1,-1,-1,30,,0,3332,N,,0,,,/upload/store/2024/12/[3332]_20241217104218_3ghfz.jpg,,,,,,0,,,0,,,,,,,,1,60,20161019,0,,,,,,서울특별시 마포구 독막로 311 (염리동),,N,WHCROAD,,,,0,,A01,,,,,37.543876,126.94768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2365,신촌로,1522-3232,,--,01,서울,0111,서대문구,서울특별시 서대문구 창천동 29-81 신촌르메이에르타운5,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T51@T52@@T56@T57@T65@T69@T71@P20@T09,0,,,,0,3.76,-1,-1,-1,30,,0,4610,N,,0,,,/upload/store/2024/12/[4610]_20241215093340_jih0g.jpg,,,,,,0,,,0,,,,,,,,1,60,20241213,0,,,,,,서울특별시 서대문구 신촌로 109 (창천동),,N,,,,,0,,A01,,,,,37.55580883425132,126.93828627236182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,443,연대,1522-3232,,02-324-8439,01,서울,0111,서대문구,서울특별시 서대문구 창천동 33-9번지,,Y,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T52@@T56@T57@T65@T69@T71@P20@P80,0,,,,0,3.8,-1,-1,-1,30,,0,9639,N,,0,,,/upload/store/2025/01/[9639]_20250118050413_rnxbk.jpg,,,,,,0,,,0,,,,,,,,1,60,20111014,0,,,,,,서울특별시 서대문구 연세로 35 (창천동),,N,,,,,0,,A01,,,,,37.558706,126.936727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1339,한강진역R,1522-3232,,02-797-3557,01,서울,0124,용산구,서울특별시 용산구 한남동 683-139,,,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@T32@@T34@@T36@T42@T43@T52@@T57@T64@T65@T69@T71@P80@P90,0,,,,0,3.84,-1,-1,-1,30,,0,3556,N,,0,,,/upload/store/2018/02/[3556]_20180222051230_kih6e.JPG,,,,,,0,,,0,,,,,,,,1,60,20180222,0,,,,,,서울특별시 용산구 이태원로 252 (한남동),,N,WHCROAD,,,,0,,A01,,,,,37.537185540276695,127.00109751381583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,177,신촌,1522-3232,,02-362-1835,01,서울,0111,서대문구,"서울특별시 서대문구 창천동 18-55 즐거운빌딩 1,2,3층",,N,Z9999@T02@T05@T08@T16@T17@T20@T22@T30@T32@T34@@T43@T52@T56@T57@T65@T69@T71@P20@P80@P90,0,,,,0,3.85,-1,-1,-1,30,,0,9235,N,,0,,,/upload/store/2017/07/[9235]_20170717120757_ejk9b.jpg,,,,,,0,,,0,,,,,,,,1,60,20020130,0,,,,,,서울특별시 서대문구 연세로 10-1 (창천동),,N,WHCROAD,,,,0,,A01,,,,,37.556501906944405,126.93697004216074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,84,마포아크로,1522-3232,,02-704-8217,01,서울,0110,마포구,서울특별시 마포구 도화동 563 마포아크로타워,,N,Z9999@T05@@T08@T16@@T17@T20@T21@T30@T32@T34@@@T36@T43@T52@@T56@T57@T65@T69@T71@T09,0,,,,0,3.86,-1,-1,-1,30,,0,9417,N,,0,,,/upload/store/2020/07/[9417]_20200730023516_ici6p.jpg,,,,,,0,,,0,,,,,,,,1,60,20070918,0,,,,,,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워,,N,WHCROAD,,,,0,,A01,,,,,37.5413348427548,126.948866602054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1137,서강대흥역,1522-3232,,--,01,서울,0110,마포구,서울특별시 마포구 대흥동 111-1,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@@T43@T51@T52@T55@T56@T57@T63@T64@T65@T69@T71@P20@P80@P90,0,,,,0,3.87,-1,-1,-1,30,,0,3330,N,,0,,,/upload/store/2025/06/3330_20250611013718_7588j.jpg,,,,,,0,,,0,,,,,,,,1,60,20161129,0,,,,,,서울특별시 마포구 백범로 89-5 (대흥동),,N,WHCROAD,,,,0,,A01,,,,,37.548178,126.941576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2062,신금호역,1522-3232,,02-2282-4191,01,서울,0123,성동구,서울특별시 성동구 금호동1가 122 1~5층 전체,,,T05@T08@T16@T17@T20@T21@T30@T32@T34@@T43@T51@T52@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,3.89,-1,-1,-1,30,,0,4190,N,,0,,,/upload/store/2022/12/[4190]_20221212075449_gjz80.jpg,,,,,,0,,,0,,,,,,,,1,60,20221213,0,,,,,,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,,N,,,,,0,,A01,,,,,37.55495378704588,127.02011077314176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1594,금호역,1522-3232,,02-2295-3840,01,서울,0123,성동구,서울특별시 성동구 금호동4가 1483,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@T43@T52@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,3.89,-1,-1,-1,30,,0,3838,N,,0,,,/upload/store/2019/12/[3838]_20191223085318_u5hsx.jpg,,,,,,0,,,0,,,,,,,,1,60,20191224,0,,,,,,서울특별시 성동구 동호로 99 (금호동4가),,N,,,,,0,,A01,,,,,37.54795819607987,127.01576347145759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1415,이태원역,1522-3232,,02-798-9781,01,서울,0124,용산구,"서울특별시 용산구 이태원동 127-6, 127-29",,,Z9999@T05@T08@T16@T17@T20@T30@T32@T36@@@T43@T52@T56@T57@T64@T65@T69@T71@P80@P90,0,,,,0,3.89,-1,-1,-1,30,,0,3584,N,,0,,,/upload/store/2018/09/[3584]_20180925064843_c4rw8.jpg,,,,,,0,,,0,,,,,,,,1,60,20180913,0,,,,,,서울특별시 용산구 이태원로 188 (이태원동),,N,WHCROAD,,,,0,,A01,,,,,37.534273,126.994789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1193,홍제역,1522-3232,,02-396-3384,01,서울,0111,서대문구,서울특별시 서대문구 홍제동 301-19 홍제빌딩,,,Z9999@@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@@T43@T52@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,3.91,-1,-1,-1,30,,0,3384,N,,0,,,/upload/store/2017/03/[3384]_20170326013535_r47p5.JPG,,,,,,0,,,0,,,,,,,,1,60,20170328,0,,,,,,서울특별시 서대문구 통일로 451 (홍제동),,N,WHCROAD,,,,0,,A01,,,,,37.588658,126.943864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,793,서강대,1522-3232,,02-718-8783,01,서울,0110,마포구,서울특별시 마포구 신수동 63-14,,Y,T05@T08@T16@T17@T20@T21@T30@T32@@@@T36@T43@T52@@T57@T65@T69@T71@P20@P80@P90@T09,0,,,,0,3.94,-1,-1,-1,30,,0,9983,N,,0,,,/upload/store/2024/10/[9983]_20241028014144_72nv4.jpg,,,,,,0,,,0,,,,,,,,1,60,20140624,0,,,,,,서울특별시 마포구 백범로 23 (신수동),,N,WHCROAD,,,,0,,A01,,,,,37.5524584,126.9378262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
